ID операции;Дата;ID автосервиса;Артикул;Количество, шт.;Тип операции;;;;;
4075;18.11.2023;А16;77;595;Продажа;;;;;
4076;18.11.2023;А12;156;472;Продажа;;;;;
4077;18.11.2023;А11;192;792;Поступление;;;;;
4078;18.11.2023;А2;151;70;Продажа;;;;;
4079;18.11.2023;А10;50;43;Продажа;;;;;
4080;18.11.2023;А14;175;117;Продажа;;;;;
4081;18.11.2023;А2;93;387;Продажа;;;;;
4082;18.11.2023;А6;107;33;Продажа;;;;;
4083;18.11.2023;А5;52;953;Продажа;;;;;
4084;18.11.2023;А12;73;263;Продажа;;;;;
4085;18.11.2023;А12;72;876;Продажа;;;;;
4086;18.11.2023;А8;73;340;Продажа;;;;;
4087;18.11.2023;А5;54;611;Поступление;;;;;
4088;18.11.2023;А3;140;667;Продажа;;;;;
4089;18.11.2023;А17;196;831;Продажа;;;;;
4090;18.11.2023;А10;53;937;Поступление;;;;;
4091;18.11.2023;А11;72;973;Поступление;;;;;
4092;18.11.2023;А18;31;622;Поступление;;;;;
4093;18.11.2023;А9;195;816;Продажа;;;;;
4094;18.11.2023;А5;184;622;Поступление;;;;;
4095;18.11.2023;А16;66;402;Продажа;;;;;
4096;18.11.2023;А14;186;486;Поступление;;;;;
4097;18.11.2023;А13;78;30;Поступление;;;;;
4098;18.11.2023;А2;145;867;Поступление;;;;;
4099;18.11.2023;А11;121;557;Продажа;;;;;
4100;18.11.2023;А1;144;49;Поступление;;;;;
4101;18.11.2023;А6;135;730;Поступление;;;;;
4102;18.11.2023;А18;64;457;Поступление;;;;;
4103;18.11.2023;А1;147;871;Продажа;;;;;
4104;18.11.2023;А12;169;276;Продажа;;;;;
4105;18.11.2023;А15;170;18;Поступление;;;;;
4106;18.11.2023;А6;109;156;Поступление;;;;;
4107;18.11.2023;А17;73;266;Поступление;;;;;
4108;18.11.2023;А9;75;778;Продажа;;;;;
4109;18.11.2023;А14;162;359;Поступление;;;;;
4110;18.11.2023;А10;162;641;Продажа;;;;;
4111;18.11.2023;А2;170;443;Поступление;;;;;
4112;18.11.2023;А11;6;166;Поступление;;;;;
4113;19.11.2023;А17;9;680;Продажа;;;;;
4114;19.11.2023;А4;42;594;Поступление;;;;;
4115;19.11.2023;А19;58;458;Поступление;;;;;
4116;19.11.2023;А2;34;456;Продажа;;;;;
4117;19.11.2023;А18;154;614;Продажа;;;;;
4118;19.11.2023;А20;137;501;Поступление;;;;;
4119;19.11.2023;А16;135;121;Продажа;;;;;
4120;19.11.2023;А3;142;596;Поступление;;;;;
4121;19.11.2023;А14;59;15;Поступление;;;;;
4122;19.11.2023;А14;70;824;Продажа;;;;;
4123;19.11.2023;А8;67;808;Поступление;;;;;
4124;19.11.2023;А15;38;863;Продажа;;;;;
4125;19.11.2023;А3;66;423;Продажа;;;;;
4126;19.11.2023;А15;102;105;Продажа;;;;;
4127;19.11.2023;А12;104;574;Поступление;;;;;
4128;19.11.2023;А15;143;86;Поступление;;;;;
4129;19.11.2023;А3;172;280;Поступление;;;;;
4130;19.11.2023;А15;79;297;Продажа;;;;;
4131;19.11.2023;А17;88;315;Поступление;;;;;
4132;19.11.2023;А9;84;731;Продажа;;;;;
4133;19.11.2023;А9;32;771;Продажа;;;;;
4134;19.11.2023;А8;197;226;Поступление;;;;;
4135;19.11.2023;А13;4;385;Поступление;;;;;
4136;19.11.2023;А15;192;562;Продажа;;;;;
4137;19.11.2023;А11;142;50;Поступление;;;;;
4138;19.11.2023;А10;165;482;Продажа;;;;;
4139;19.11.2023;А8;113;881;Продажа;;;;;
4140;19.11.2023;А20;32;145;Поступление;;;;;
4141;19.11.2023;А8;53;690;Поступление;;;;;
4142;19.11.2023;А13;59;983;Продажа;;;;;
4143;19.11.2023;А13;22;754;Продажа;;;;;
4144;19.11.2023;А10;196;519;Поступление;;;;;
4145;19.11.2023;А17;70;619;Продажа;;;;;
4146;19.11.2023;А12;60;169;Поступление;;;;;
4147;19.11.2023;А3;52;182;Продажа;;;;;
4148;19.11.2023;А19;192;103;Поступление;;;;;
4149;19.11.2023;А5;193;921;Поступление;;;;;
4150;19.11.2023;А3;78;886;Поступление;;;;;
4151;19.11.2023;А11;38;968;Продажа;;;;;
4152;19.11.2023;А7;181;672;Поступление;;;;;
4153;19.11.2023;А16;102;661;Поступление;;;;;
4154;19.11.2023;А16;153;92;Продажа;;;;;
4155;19.11.2023;А14;130;437;Продажа;;;;;
4156;19.11.2023;А20;194;523;Поступление;;;;;
4157;19.11.2023;А5;181;264;Поступление;;;;;
4158;19.11.2023;А8;105;377;Поступление;;;;;
4159;19.11.2023;А7;125;165;Поступление;;;;;
4160;19.11.2023;А14;171;339;Поступление;;;;;
4161;19.11.2023;А16;126;60;Продажа;;;;;
4162;19.11.2023;А5;116;519;Продажа;;;;;
4163;19.11.2023;А14;72;477;Продажа;;;;;
4164;19.11.2023;А1;99;764;Поступление;;;;;
4165;19.11.2023;А20;188;632;Продажа;;;;;
4166;19.11.2023;А19;191;523;Поступление;;;;;
4167;19.11.2023;А10;188;727;Поступление;;;;;
4168;19.11.2023;А3;3;892;Поступление;;;;;
4169;19.11.2023;А1;39;978;Продажа;;;;;
4170;19.11.2023;А4;6;467;Продажа;;;;;
4171;19.11.2023;А17;174;105;Поступление;;;;;
4172;19.11.2023;А7;172;748;Поступление;;;;;
4173;19.11.2023;А15;140;258;Поступление;;;;;
4174;19.11.2023;А1;162;798;Продажа;;;;;
4175;19.11.2023;А9;82;242;Продажа;;;;;
4176;19.11.2023;А1;32;693;Поступление;;;;;
4177;19.11.2023;А6;170;772;Поступление;;;;;
4178;19.11.2023;А11;119;458;Поступление;;;;;
4179;19.11.2023;А12;98;78;Продажа;;;;;
4180;19.11.2023;А14;75;837;Продажа;;;;;
4181;19.11.2023;А7;24;160;Продажа;;;;;
4182;19.11.2023;А11;156;292;Поступление;;;;;
4183;19.11.2023;А6;175;469;Поступление;;;;;
4184;19.11.2023;А18;105;534;Поступление;;;;;
4185;19.11.2023;А9;178;603;Поступление;;;;;
4186;19.11.2023;А12;52;826;Поступление;;;;;
4187;19.11.2023;А1;83;736;Поступление;;;;;
4188;19.11.2023;А15;93;760;Поступление;;;;;
4189;19.11.2023;А5;159;698;Поступление;;;;;
4190;19.11.2023;А15;50;869;Поступление;;;;;
4191;19.11.2023;А10;169;139;Поступление;;;;;
4192;19.11.2023;А5;149;978;Поступление;;;;;
4193;19.11.2023;А1;54;914;Поступление;;;;;
4194;19.11.2023;А3;32;423;Поступление;;;;;
4195;19.11.2023;А17;119;40;Продажа;;;;;
4196;19.11.2023;А6;156;646;Поступление;;;;;
4197;19.11.2023;А8;94;342;Продажа;;;;;
4198;19.11.2023;А6;107;701;Поступление;;;;;
4199;19.11.2023;А17;83;375;Продажа;;;;;
4200;19.11.2023;А6;140;914;Продажа;;;;;
4201;19.11.2023;А12;111;648;Поступление;;;;;
4202;19.11.2023;А16;10;718;Продажа;;;;;
4203;19.11.2023;А15;76;620;Продажа;;;;;
4204;19.11.2023;А8;195;85;Поступление;;;;;
4205;19.11.2023;А10;29;921;Продажа;;;;;
4206;19.11.2023;А16;64;637;Поступление;;;;;
4207;19.11.2023;А12;5;443;Поступление;;;;;
4208;19.11.2023;А19;199;209;Продажа;;;;;
4209;20.11.2023;А20;179;601;Поступление;;;;;
4210;20.11.2023;А1;31;512;Продажа;;;;;
4211;20.11.2023;А8;157;41;Продажа;;;;;
4212;20.11.2023;А19;137;497;Поступление;;;;;
4213;20.11.2023;А6;58;148;Продажа;;;;;
4214;20.11.2023;А11;181;434;Продажа;;;;;
4215;20.11.2023;А16;57;501;Поступление;;;;;
4216;20.11.2023;А16;91;341;Поступление;;;;;
4217;20.11.2023;А9;169;614;Поступление;;;;;
4218;20.11.2023;А14;43;385;Поступление;;;;;
4219;20.11.2023;А16;176;908;Продажа;;;;;
4220;20.11.2023;А7;185;537;Поступление;;;;;
4221;20.11.2023;А17;11;552;Продажа;;;;;
4222;20.11.2023;А14;55;137;Продажа;;;;;
4223;20.11.2023;А1;76;990;Продажа;;;;;
4224;20.11.2023;А14;73;457;Поступление;;;;;
4225;20.11.2023;А17;118;664;Продажа;;;;;
4226;20.11.2023;А2;4;11;Поступление;;;;;
4227;20.11.2023;А7;28;81;Продажа;;;;;
4228;20.11.2023;А11;50;820;Поступление;;;;;
4229;20.11.2023;А7;80;229;Продажа;;;;;
4230;20.11.2023;А17;131;529;Продажа;;;;;
4231;20.11.2023;А16;14;634;Поступление;;;;;
4232;20.11.2023;А16;91;454;Поступление;;;;;
4233;20.11.2023;А19;191;564;Поступление;;;;;
4234;20.11.2023;А10;113;247;Поступление;;;;;
4235;20.11.2023;А1;139;705;Поступление;;;;;
4236;20.11.2023;А16;28;178;Продажа;;;;;
4237;20.11.2023;А16;68;558;Продажа;;;;;
4238;20.11.2023;А6;194;483;Поступление;;;;;
4239;20.11.2023;А5;192;671;Продажа;;;;;
4240;20.11.2023;А17;125;867;Поступление;;;;;
4241;20.11.2023;А7;87;786;Продажа;;;;;
4242;20.11.2023;А17;20;453;Поступление;;;;;
4243;20.11.2023;А16;105;526;Поступление;;;;;
4244;20.11.2023;А16;79;151;Продажа;;;;;
4245;20.11.2023;А1;81;758;Продажа;;;;;
4246;20.11.2023;А16;163;142;Продажа;;;;;
4247;20.11.2023;А10;181;915;Поступление;;;;;
4248;20.11.2023;А5;94;546;Поступление;;;;;
4249;20.11.2023;А6;119;160;Продажа;;;;;
4250;20.11.2023;А4;154;642;Продажа;;;;;
4251;20.11.2023;А20;15;588;Продажа;;;;;
4252;20.11.2023;А15;5;201;Поступление;;;;;
4253;20.11.2023;А3;151;533;Продажа;;;;;
4254;20.11.2023;А19;48;712;Поступление;;;;;
4255;20.11.2023;А20;35;296;Продажа;;;;;
4256;20.11.2023;А10;170;215;Поступление;;;;;
4257;20.11.2023;А15;92;830;Продажа;;;;;
4258;20.11.2023;А9;183;100;Поступление;;;;;
4259;20.11.2023;А17;49;71;Поступление;;;;;
4260;20.11.2023;А18;143;560;Поступление;;;;;
4261;20.11.2023;А20;130;181;Поступление;;;;;
4262;20.11.2023;А1;198;640;Поступление;;;;;
4263;20.11.2023;А12;144;825;Продажа;;;;;
4264;20.11.2023;А5;11;503;Продажа;;;;;
4265;20.11.2023;А13;197;731;Поступление;;;;;
4266;20.11.2023;А17;173;53;Продажа;;;;;
4267;20.11.2023;А15;123;910;Поступление;;;;;
4268;20.11.2023;А19;38;173;Продажа;;;;;
4269;20.11.2023;А14;37;352;Продажа;;;;;
4270;20.11.2023;А10;131;622;Поступление;;;;;
4271;20.11.2023;А1;115;318;Поступление;;;;;
4272;20.11.2023;А1;92;372;Поступление;;;;;
4273;20.11.2023;А8;124;174;Поступление;;;;;
4274;20.11.2023;А15;127;623;Продажа;;;;;
4275;20.11.2023;А6;153;653;Продажа;;;;;
4276;20.11.2023;А16;192;648;Продажа;;;;;
4277;20.11.2023;А16;23;650;Продажа;;;;;
4278;20.11.2023;А18;10;15;Поступление;;;;;
4279;20.11.2023;А3;94;912;Продажа;;;;;
4280;20.11.2023;А16;12;25;Продажа;;;;;
4281;20.11.2023;А19;94;791;Продажа;;;;;
4282;20.11.2023;А11;191;594;Продажа;;;;;
4283;20.11.2023;А8;93;564;Продажа;;;;;
4284;20.11.2023;А9;181;621;Поступление;;;;;
4285;20.11.2023;А6;64;630;Поступление;;;;;
4286;20.11.2023;А16;178;719;Поступление;;;;;
4287;20.11.2023;А20;69;770;Продажа;;;;;
4288;21.11.2023;А3;28;461;Продажа;;;;;
4289;21.11.2023;А12;57;394;Поступление;;;;;
4290;21.11.2023;А14;119;465;Продажа;;;;;
4291;21.11.2023;А16;12;396;Поступление;;;;;
4292;21.11.2023;А10;120;874;Поступление;;;;;
4293;21.11.2023;А14;151;564;Поступление;;;;;
4294;21.11.2023;А7;131;55;Продажа;;;;;
4295;21.11.2023;А14;111;540;Поступление;;;;;
4296;21.11.2023;А6;71;22;Поступление;;;;;
4297;21.11.2023;А6;176;868;Поступление;;;;;
4298;21.11.2023;А2;190;530;Продажа;;;;;
4299;21.11.2023;А17;42;557;Продажа;;;;;
4300;21.11.2023;А19;127;89;Продажа;;;;;
4301;21.11.2023;А8;52;816;Продажа;;;;;
4302;21.11.2023;А7;17;195;Продажа;;;;;
4303;21.11.2023;А12;158;867;Продажа;;;;;
4304;21.11.2023;А6;100;999;Продажа;;;;;
4305;21.11.2023;А19;108;295;Поступление;;;;;
4306;21.11.2023;А14;11;312;Продажа;;;;;
4307;21.11.2023;А13;147;302;Продажа;;;;;
4308;21.11.2023;А8;3;613;Продажа;;;;;
4309;21.11.2023;А14;158;663;Поступление;;;;;
4310;21.11.2023;А17;142;166;Поступление;;;;;
4311;21.11.2023;А1;91;339;Поступление;;;;;
4312;21.11.2023;А13;69;389;Поступление;;;;;
4313;21.11.2023;А3;194;101;Продажа;;;;;
4314;21.11.2023;А1;35;420;Продажа;;;;;
4315;21.11.2023;А11;45;881;Продажа;;;;;
4316;21.11.2023;А9;112;899;Поступление;;;;;
4317;21.11.2023;А4;145;668;Продажа;;;;;
4318;21.11.2023;А14;122;705;Поступление;;;;;
4319;21.11.2023;А19;124;463;Продажа;;;;;
4320;21.11.2023;А10;119;735;Продажа;;;;;
4321;21.11.2023;А7;49;258;Продажа;;;;;
4322;21.11.2023;А16;68;984;Поступление;;;;;
4323;21.11.2023;А6;19;239;Поступление;;;;;
4324;21.11.2023;А4;190;147;Поступление;;;;;
4325;21.11.2023;А14;13;930;Продажа;;;;;
4326;21.11.2023;А13;91;239;Продажа;;;;;
4327;21.11.2023;А15;77;325;Продажа;;;;;
4328;21.11.2023;А6;4;39;Поступление;;;;;
4329;21.11.2023;А5;106;293;Продажа;;;;;
4330;21.11.2023;А12;124;535;Поступление;;;;;
4331;21.11.2023;А10;64;35;Поступление;;;;;
4332;21.11.2023;А20;39;656;Поступление;;;;;
4333;21.11.2023;А20;175;83;Продажа;;;;;
4334;21.11.2023;А3;26;46;Поступление;;;;;
4335;21.11.2023;А14;47;822;Поступление;;;;;
4336;21.11.2023;А6;45;510;Продажа;;;;;
4337;21.11.2023;А5;161;120;Продажа;;;;;
4338;21.11.2023;А3;109;880;Поступление;;;;;
4339;21.11.2023;А3;77;868;Продажа;;;;;
4340;21.11.2023;А16;56;328;Поступление;;;;;
4341;21.11.2023;А2;176;491;Поступление;;;;;
4342;21.11.2023;А12;37;378;Поступление;;;;;
4343;21.11.2023;А7;125;23;Поступление;;;;;
4344;21.11.2023;А7;159;299;Продажа;;;;;
4345;21.11.2023;А9;91;935;Продажа;;;;;
4346;21.11.2023;А3;131;993;Продажа;;;;;
4347;21.11.2023;А5;90;609;Поступление;;;;;
4348;21.11.2023;А3;99;676;Продажа;;;;;
4349;21.11.2023;А9;39;519;Продажа;;;;;
4350;21.11.2023;А5;156;933;Продажа;;;;;
4351;21.11.2023;А13;24;972;Поступление;;;;;
4352;21.11.2023;А13;86;942;Поступление;;;;;
4353;21.11.2023;А15;122;746;Поступление;;;;;
4354;21.11.2023;А6;126;116;Поступление;;;;;
4355;21.11.2023;А11;166;708;Продажа;;;;;
4356;21.11.2023;А15;73;963;Поступление;;;;;
4357;21.11.2023;А17;128;67;Продажа;;;;;
4358;21.11.2023;А8;60;460;Продажа;;;;;
4359;21.11.2023;А20;111;972;Продажа;;;;;
4360;21.11.2023;А18;166;323;Продажа;;;;;
4361;21.11.2023;А12;179;498;Поступление;;;;;
4362;21.11.2023;А19;52;702;Продажа;;;;;
4363;21.11.2023;А8;157;919;Продажа;;;;;
4364;21.11.2023;А9;167;940;Поступление;;;;;
4365;21.11.2023;А9;153;473;Продажа;;;;;
4366;21.11.2023;А9;11;191;Поступление;;;;;
4367;21.11.2023;А5;101;454;Поступление;;;;;
4368;21.11.2023;А8;158;402;Поступление;;;;;
4369;21.11.2023;А2;168;579;Продажа;;;;;
4370;21.11.2023;А6;78;926;Продажа;;;;;
4371;21.11.2023;А13;5;45;Продажа;;;;;
4372;22.11.2023;А6;75;121;Поступление;;;;;
4373;22.11.2023;А7;127;646;Поступление;;;;;
4374;22.11.2023;А13;70;528;Поступление;;;;;
4375;22.11.2023;А2;20;292;Продажа;;;;;
4376;22.11.2023;А4;2;141;Продажа;;;;;
4377;22.11.2023;А17;78;222;Поступление;;;;;
4378;22.11.2023;А17;24;395;Продажа;;;;;
4379;22.11.2023;А17;17;579;Продажа;;;;;
4380;22.11.2023;А20;142;280;Поступление;;;;;
4381;22.11.2023;А17;118;251;Поступление;;;;;
4382;22.11.2023;А10;1;132;Продажа;;;;;
4383;22.11.2023;А4;183;364;Поступление;;;;;
4384;22.11.2023;А6;100;928;Поступление;;;;;
4385;22.11.2023;А4;65;22;Продажа;;;;;
4386;22.11.2023;А12;81;217;Поступление;;;;;
4387;22.11.2023;А8;83;622;Поступление;;;;;
4388;22.11.2023;А4;191;352;Продажа;;;;;
4389;22.11.2023;А10;144;526;Продажа;;;;;
4390;22.11.2023;А3;28;210;Продажа;;;;;
4391;22.11.2023;А6;14;403;Поступление;;;;;
4392;22.11.2023;А20;129;842;Поступление;;;;;
4393;22.11.2023;А18;162;241;Поступление;;;;;
4394;22.11.2023;А19;18;48;Поступление;;;;;
4395;23.11.2023;А17;19;890;Продажа;;;;;
4396;23.11.2023;А19;55;224;Поступление;;;;;
4397;23.11.2023;А11;40;157;Поступление;;;;;
4398;23.11.2023;А14;103;634;Поступление;;;;;
4399;23.11.2023;А8;199;218;Поступление;;;;;
4400;23.11.2023;А12;141;293;Продажа;;;;;
4401;23.11.2023;А2;19;664;Поступление;;;;;
4402;23.11.2023;А20;129;177;Продажа;;;;;
4403;23.11.2023;А19;154;506;Продажа;;;;;
4404;23.11.2023;А9;38;634;Продажа;;;;;
4405;23.11.2023;А6;89;827;Поступление;;;;;
4406;23.11.2023;А2;11;429;Поступление;;;;;
4407;23.11.2023;А10;91;298;Продажа;;;;;
4408;23.11.2023;А12;189;135;Поступление;;;;;
4409;23.11.2023;А2;15;193;Продажа;;;;;
4410;23.11.2023;А8;96;819;Поступление;;;;;
4411;23.11.2023;А3;198;163;Поступление;;;;;
4412;23.11.2023;А5;55;530;Поступление;;;;;
4413;23.11.2023;А2;26;276;Поступление;;;;;
4414;23.11.2023;А18;38;454;Продажа;;;;;
4415;23.11.2023;А17;123;654;Продажа;;;;;
4416;23.11.2023;А1;199;527;Продажа;;;;;
4417;23.11.2023;А20;171;172;Продажа;;;;;
4418;23.11.2023;А6;51;175;Поступление;;;;;
4419;23.11.2023;А3;24;902;Поступление;;;;;
4420;23.11.2023;А11;12;988;Продажа;;;;;
4421;23.11.2023;А10;151;237;Поступление;;;;;
4422;23.11.2023;А3;38;589;Продажа;;;;;
4423;23.11.2023;А14;26;808;Продажа;;;;;
4424;23.11.2023;А19;68;909;Поступление;;;;;
4425;23.11.2023;А1;200;521;Поступление;;;;;
